margin_id,product_id,order_id,revenue,cogs,profit_margin,margin_date
2024,231,2024,818.36,1412.96,46.06,2025-05-27
2025,29,2025,4901.18,2778.37,44.28,2025-08-08
2026,161,2026,3134.56,2837.42,6.7,2025-07-03
2027,289,2027,1598.04,412.84,21.25,2025-06-05
2028,213,2028,1064.3,2885.25,49.52,2025-07-05
2029,206,2029,1298.25,2755.7,16.42,2025-07-13
2030,177,2030,850.33,1906.74,24.1,2025-09-07
2031,76,2031,3822.02,883.19,31.43,2025-08-04
2032,149,2032,1025.49,2805.2,57.13,2025-06-13
2033,124,2033,4087.9,378.5,24.45,2025-07-08
2034,132,2034,2339.35,2381.35,37.23,2025-06-12
2035,228,2035,1438.83,1050.22,20.26,2025-07-17
2036,110,2036,1944.37,75.95,57.75,2025-04-23
2037,282,2037,4001.01,325.34,31.19,2025-04-24
2038,223,2038,1460.81,2165.37,16.58,2025-06-11
2039,159,2039,2585.52,2381.45,5.86,2025-06-17
2040,290,2040,1098.09,2626.57,16.26,2025-07-18
2041,164,2041,2897.03,2123.58,52.09,2025-04-13
2042,110,2042,3403.77,2836.03,38.5,2025-08-30
2043,232,2043,718.54,1254.4,53.09,2025-06-01
2044,228,2044,932.92,2545.8,35.98,2025-08-29
2045,87,2045,2778.1,2227.15,21.48,2025-08-05
2046,30,2046,3369.58,2743.73,58.92,2025-06-01
2047,164,2047,4451.07,2485.0,56.04,2025-07-29
2048,133,2048,2467.13,951.95,13.4,2025-10-06
2049,144,2049,2769.47,2889.04,5.23,2025-07-23
2050,11,2050,4660.66,1653.1,6.76,2025-06-03
2051,8,2051,4427.68,445.23,5.78,2025-08-06
2052,85,2052,3706.67,494.89,6.66,2025-08-09
2053,110,2053,4330.7,1243.11,43.28,2025-06-20
2054,9,2054,1117.08,1831.34,20.58,2025-07-28
2055,133,2055,2915.85,2335.18,5.98,2025-08-28
2056,294,2056,4445.61,1808.46,8.01,2025-07-03
2057,131,2057,3599.29,53.02,29.16,2025-05-17
2058,160,2058,2278.76,1574.35,48.22,2025-08-25
2059,223,2059,4525.33,1244.17,46.57,2025-06-20
2060,75,2060,753.82,176.05,24.68,2025-06-24
2061,180,2061,1734.42,2186.92,23.25,2025-07-05
2062,276,2062,1015.62,759.08,18.96,2025-07-17
2063,202,2063,2418.65,104.98,25.91,2025-08-07
2064,6,2064,2691.84,228.32,15.58,2025-04-17
2065,41,2065,4260.25,751.1,40.03,2025-05-27
2066,62,2066,3237.84,770.51,32.77,2025-08-02
2067,29,2067,1572.73,926.38,51.37,2025-09-03
2068,240,2068,2863.78,2778.58,54.97,2025-09-02
2069,244,2069,1356.24,2962.68,18.21,2025-09-02
2070,152,2070,2546.28,2413.0,26.78,2025-06-20
2071,232,2071,3346.81,380.01,13.87,2025-05-07
2072,266,2072,1759.11,2337.5,24.69,2025-08-03
2073,109,2073,2740.1,2366.81,38.75,2025-04-23
2074,271,2074,3772.89,1690.75,6.46,2025-09-04
2075,103,2075,1839.37,471.2,19.7,2025-08-22
2076,53,2076,4213.08,1714.17,12.74,2025-05-22
2077,248,2077,2991.29,1473.76,7.74,2025-09-21
2078,215,2078,4116.23,1820.3,11.3,2025-10-03
2079,296,2079,1274.97,410.21,54.95,2025-10-07
2080,271,2080,3883.25,1791.32,57.01,2025-08-12
2081,275,2081,1606.84,71.93,55.91,2025-07-24
2082,92,2082,2455.68,2503.88,25.07,2025-06-03
2083,161,2083,4303.67,2614.32,21.09,2025-09-01
2084,169,2084,3372.96,1528.78,18.66,2025-04-23
2085,279,2085,1814.68,1024.37,36.2,2025-06-13
2086,170,2086,4261.27,2526.84,36.2,2025-04-11
2087,50,2087,3813.22,2931.73,19.18,2025-10-01
2088,245,2088,3518.24,453.14,54.32,2025-05-07
2089,188,2089,616.1,530.07,24.34,2025-05-04
2090,58,2090,1492.17,177.94,32.72,2025-05-27
2091,295,2091,3838.24,1676.47,27.29,2025-06-19
2092,85,2092,2786.76,1444.32,49.96,2025-08-08
2093,112,2093,3708.02,768.78,43.45,2025-07-12
2094,3,2094,4901.08,1487.27,25.09,2025-10-01
2095,215,2095,560.48,1813.42,37.17,2025-08-03
2096,104,2096,4444.33,821.23,36.52,2025-08-13
2097,121,2097,2453.09,169.13,26.51,2025-07-15
2098,59,2098,3064.46,1774.18,39.77,2025-07-07
2099,59,2099,871.1,479.9,11.37,2025-09-09
2100,68,2100,2060.97,2131.19,58.91,2025-04-16
2101,116,2101,4615.74,1391.09,57.95,2025-09-02
2102,140,2102,2664.9,2423.04,58.24,2025-06-05
2103,294,2103,3178.06,2377.68,22.23,2025-08-14
2104,39,2104,2917.89,1476.42,47.08,2025-08-29
2105,149,2105,4652.98,2670.34,26.02,2025-06-02
2106,144,2106,4264.12,2560.03,31.54,2025-04-27
2107,117,2107,709.19,1000.85,25.72,2025-08-28
2108,90,2108,2324.32,1316.35,15.05,2025-09-05
2109,288,2109,4608.5,1479.15,22.62,2025-07-01
2110,112,2110,2850.86,2123.77,26.41,2025-06-15
2111,179,2111,2942.83,2093.89,21.52,2025-05-11
2112,257,2112,845.3,829.39,26.14,2025-08-22
2113,93,2113,4730.85,595.42,44.8,2025-05-03
2114,205,2114,3214.35,2375.59,46.95,2025-07-12
2115,151,2115,935.33,2050.95,5.54,2025-10-05
2116,163,2116,1277.68,679.01,48.63,2025-05-17
2117,7,2117,3392.95,2550.68,52.13,2025-05-12
2118,31,2118,4438.13,1029.61,45.95,2025-07-20
2119,239,2119,2645.51,2049.39,5.49,2025-10-07
2120,296,2120,2066.04,1664.99,53.17,2025-07-29
2121,296,2121,2308.71,2137.11,15.13,2025-09-13
2122,126,2122,3674.91,2884.69,53.04,2025-06-18
2123,123,2123,1380.38,990.49,36.83,2025-09-02
2124,4,2124,720.98,1709.29,32.4,2025-09-22
2125,136,2125,3782.73,2568.41,41.75,2025-04-26
2126,138,2126,3738.64,2559.25,32.62,2025-05-15
2127,86,2127,754.78,1271.67,57.72,2025-06-02
2128,109,2128,2119.12,1855.31,35.05,2025-06-03
2129,83,2129,1492.67,607.74,36.9,2025-04-18
2130,220,2130,2377.92,597.85,41.14,2025-08-10
2131,293,2131,3179.06,1694.26,18.57,2025-04-20
2132,252,2132,4533.92,1412.54,21.76,2025-09-18
2133,157,2133,3503.24,2197.9,22.62,2025-04-22
2134,54,2134,597.03,2721.46,17.54,2025-05-18
2135,194,2135,613.76,460.75,33.24,2025-09-24
2136,226,2136,4990.39,1736.37,56.64,2025-09-16
2137,298,2137,3041.78,164.23,46.62,2025-08-07
2138,268,2138,2653.09,2614.28,24.64,2025-05-10
2139,126,2139,1060.37,1875.17,24.06,2025-04-10
2140,57,2140,1303.31,609.73,8.1,2025-08-18
2141,274,2141,1104.84,1449.69,12.99,2025-04-18
2142,211,2142,4732.55,2325.08,40.12,2025-09-28
2143,20,2143,961.22,1995.01,33.94,2025-06-19
2144,8,2144,595.08,2311.49,19.44,2025-07-07
2145,88,2145,2072.41,1004.16,36.58,2025-09-09
2146,119,2146,4748.95,432.33,41.09,2025-08-09
2147,242,2147,515.01,2980.79,24.07,2025-05-14
2148,206,2148,4676.03,1882.78,44.47,2025-04-16
2149,251,2149,3030.93,817.0,33.68,2025-07-13
2150,86,2150,1317.81,1990.63,27.94,2025-08-10
2151,296,2151,2630.62,1013.93,13.86,2025-10-03
2152,147,2152,4010.45,2115.74,43.68,2025-05-22
2153,218,2153,1752.55,2805.47,41.06,2025-09-04
2154,231,2154,925.11,1870.65,7.35,2025-06-27
2155,113,2155,1508.66,2627.68,40.19,2025-07-25
2156,173,2156,4218.48,2562.05,9.91,2025-07-04
2157,110,2157,3908.78,1385.62,34.68,2025-07-15
2158,290,2158,2414.11,1726.69,28.39,2025-06-08
2159,123,2159,1882.49,1482.04,8.44,2025-06-08
2160,38,2160,3843.95,883.08,38.72,2025-08-16
2161,3,2161,1923.77,2632.6,54.46,2025-05-20
2162,169,2162,2779.05,534.08,38.19,2025-07-01
2163,272,2163,1396.15,954.42,46.72,2025-05-01
2164,118,2164,2300.01,1498.62,17.36,2025-10-03
2165,217,2165,4205.86,1642.24,54.76,2025-07-17
2166,42,2166,4775.25,671.42,20.29,2025-05-18
2167,244,2167,4985.94,1183.49,7.55,2025-08-26
2168,77,2168,2532.4,2682.88,48.54,2025-06-07
2169,158,2169,3561.71,832.47,54.02,2025-05-10
2170,298,2170,4941.16,2159.47,38.19,2025-08-25
2171,66,2171,4977.68,555.12,10.39,2025-04-09
2172,75,2172,1111.96,1260.46,15.06,2025-04-15
2173,126,2173,4584.04,1990.01,44.91,2025-09-14
2174,179,2174,3994.74,440.92,11.86,2025-05-25
2175,122,2175,898.43,1151.31,7.61,2025-10-07
2176,111,2176,2496.63,737.31,24.78,2025-10-03
2177,17,2177,4987.45,1431.66,22.1,2025-06-16
2178,91,2178,4820.92,2844.19,10.31,2025-04-12
2179,33,2179,2391.33,1219.43,20.56,2025-08-27
2180,157,2180,4008.8,832.25,51.01,2025-09-09
2181,173,2181,2617.67,1235.53,51.76,2025-09-15
2182,243,2182,1827.37,2441.44,10.13,2025-06-25
2183,240,2183,4401.59,1688.19,20.9,2025-07-18
2184,261,2184,705.63,1396.63,56.24,2025-05-23
2185,249,2185,1925.5,968.0,6.05,2025-04-24
2186,147,2186,1805.43,1961.08,20.87,2025-04-10
2187,164,2187,4788.14,430.07,42.2,2025-09-30
2188,124,2188,4770.47,1445.24,32.71,2025-09-22
2189,240,2189,1208.24,1350.49,19.15,2025-08-16
2190,13,2190,796.26,1897.72,5.29,2025-05-29
2191,109,2191,3803.23,1058.67,41.52,2025-08-29
2192,10,2192,3976.87,1455.44,9.38,2025-08-28
2193,151,2193,4387.39,2925.1,48.49,2025-09-05
2194,247,2194,3056.81,1407.19,11.43,2025-07-11
2195,14,2195,2394.8,1128.79,53.93,2025-07-30
2196,89,2196,556.21,1009.31,54.65,2025-08-14
2197,2,2197,3145.64,2033.51,45.82,2025-09-22
2198,79,2198,4594.05,1966.07,39.95,2025-04-12
2199,87,2199,3346.87,2161.41,13.56,2025-04-17
2200,25,2200,873.99,1318.66,33.47,2025-09-29
2201,73,2201,3507.21,2987.81,5.67,2025-05-28
2202,294,2202,722.52,2294.37,41.27,2025-07-23
2203,238,2203,1439.14,2238.93,19.02,2025-06-19
2204,27,2204,1301.74,2330.66,20.35,2025-07-24
2205,293,2205,3448.93,2085.9,46.82,2025-08-17
2206,299,2206,2494.71,2250.87,17.29,2025-04-27
2207,245,2207,1573.49,1419.81,32.73,2025-05-01
2208,12,2208,586.22,333.52,5.91,2025-04-20
2209,229,2209,3493.86,1851.26,20.28,2025-08-11
2210,47,2210,4994.34,2446.49,7.59,2025-08-14
2211,77,2211,4198.18,1746.1,46.85,2025-04-28
2212,248,2212,2776.49,1278.28,11.43,2025-06-03
2213,37,2213,1229.77,1918.59,52.34,2025-09-15
2214,9,2214,1178.43,2736.93,32.31,2025-04-30
2215,97,2215,2183.49,1993.66,41.77,2025-05-28
2216,14,2216,2130.75,425.68,53.72,2025-08-12
2217,97,2217,2296.91,942.15,8.82,2025-06-14
2218,237,2218,2477.61,1974.92,24.37,2025-05-16
2219,124,2219,2613.03,751.86,34.36,2025-08-20
2220,64,2220,4538.47,1311.6,25.39,2025-05-14
2221,125,2221,4681.71,2761.26,52.1,2025-07-11
2222,240,2222,3405.75,2586.58,36.11,2025-04-16
2223,97,2223,998.72,1234.52,24.59,2025-05-04
2224,164,2224,1376.03,2281.87,47.62,2025-07-26
2225,250,2225,2120.69,2173.89,5.81,2025-05-30
2226,291,2226,2412.16,1933.76,57.47,2025-05-16
2227,52,2227,3370.68,673.18,26.57,2025-04-21
2228,257,2228,4279.47,2573.19,25.44,2025-09-23
2229,108,2229,1275.46,2164.13,13.21,2025-06-14
2230,260,2230,3466.31,2163.61,22.32,2025-09-12
2231,209,2231,2878.7,2943.25,7.72,2025-06-05
2232,171,2232,4112.65,450.9,46.63,2025-10-06
2233,288,2233,4378.25,1209.1,47.85,2025-07-05
2234,218,2234,1911.91,1688.35,49.45,2025-09-02
2235,235,2235,1060.39,952.06,10.91,2025-08-08
2236,65,2236,1217.04,845.47,17.77,2025-05-10
2237,189,2237,3788.96,2252.64,49.2,2025-07-04
2238,197,2238,3400.4,566.76,49.33,2025-10-05
2239,199,2239,2344.0,2644.28,58.13,2025-08-10
2240,51,2240,2700.17,2585.16,20.14,2025-07-29
2241,8,2241,4319.49,755.89,14.24,2025-08-13
2242,133,2242,2494.1,734.82,14.29,2025-04-23
2243,191,2243,3639.54,881.57,33.37,2025-09-17
2244,117,2244,1821.46,1412.11,46.63,2025-10-02
2245,19,2245,2891.85,2654.85,28.95,2025-07-14
2246,263,2246,3247.83,1271.35,47.19,2025-06-23
2247,26,2247,3972.44,2717.03,14.22,2025-07-14
2248,114,2248,3556.38,1467.16,38.22,2025-06-08
2249,72,2249,683.24,1385.34,43.5,2025-07-15
2250,281,2250,3804.03,1167.38,8.9,2025-04-23
2251,283,2251,3869.13,1995.49,50.18,2025-07-23
2252,198,2252,3843.46,2905.9,42.9,2025-05-10
2253,127,2253,4034.7,127.81,50.82,2025-07-29
2254,19,2254,1295.86,1175.13,54.88,2025-07-13
2255,6,2255,1674.89,1734.05,33.87,2025-05-20
2256,4,2256,2038.01,146.78,34.94,2025-06-27
2257,84,2257,774.09,967.33,49.51,2025-05-24
2258,45,2258,2837.89,2803.94,56.86,2025-06-24
2259,139,2259,2621.22,953.05,9.5,2025-05-21
2260,211,2260,4418.82,252.01,22.08,2025-07-21
2261,244,2261,2215.31,2339.31,46.44,2025-06-17
2262,216,2262,866.13,399.69,56.17,2025-07-27
2263,29,2263,1881.99,1063.15,41.98,2025-08-18
2264,6,2264,1823.99,2220.63,54.46,2025-06-16
2265,243,2265,2303.86,1026.6,30.1,2025-08-31
2266,220,2266,4295.91,1882.33,20.2,2025-06-17
2267,196,2267,4874.96,2637.82,47.18,2025-08-15
2268,215,2268,3719.56,874.76,22.87,2025-06-23
2269,277,2269,3826.44,2455.84,35.64,2025-09-17
2270,10,2270,3082.79,2835.7,44.5,2025-09-09
2271,28,2271,543.04,1972.2,19.65,2025-06-22
2272,237,2272,3836.21,1876.09,31.17,2025-08-03
2273,258,2273,3188.4,1721.02,47.47,2025-07-03
2274,32,2274,2522.37,226.51,41.32,2025-08-25
2275,148,2275,3056.4,1942.2,13.14,2025-05-28
2276,43,2276,978.63,965.08,52.42,2025-06-10
2277,278,2277,864.65,1830.3,20.82,2025-06-09
2278,66,2278,4460.29,1056.55,15.12,2025-05-30
2279,32,2279,3211.31,2436.98,19.7,2025-06-03
2280,233,2280,3583.84,357.56,26.87,2025-06-21
2281,8,2281,2196.52,2692.15,21.65,2025-09-26
2282,237,2282,3684.7,144.74,44.13,2025-07-15
2283,62,2283,3039.72,783.53,45.12,2025-08-24
2284,114,2284,3218.11,1851.44,50.8,2025-07-27
2285,95,2285,4144.18,326.17,38.55,2025-09-27
2286,94,2286,4758.08,679.12,10.83,2025-09-27
2287,167,2287,2843.71,1651.9,48.1,2025-08-21
2288,222,2288,1069.48,1764.0,22.97,2025-08-31
2289,3,2289,3651.5,1735.3,6.11,2025-07-26
2290,15,2290,2445.65,1810.51,48.24,2025-09-23
2291,23,2291,1485.8,1593.28,35.46,2025-04-20
2292,140,2292,4607.75,2058.59,55.62,2025-06-10
2293,174,2293,3587.81,691.15,31.77,2025-08-09
2294,37,2294,2427.88,1161.72,36.98,2025-09-26
2295,146,2295,4811.32,548.03,39.11,2025-04-11
2296,100,2296,657.82,2983.98,48.5,2025-09-06
2297,236,2297,2162.5,2975.12,13.06,2025-06-30
2298,105,2298,3880.62,749.84,52.35,2025-08-25
2299,257,2299,2719.49,2763.6,10.24,2025-10-06
2300,264,2300,4090.52,556.76,6.25,2025-07-16
2301,49,2301,1162.53,1395.96,21.58,2025-04-11
2302,59,2302,3105.95,1879.6,29.21,2025-08-30
2303,90,2303,3581.67,217.25,23.53,2025-05-04
2304,123,2304,1411.36,2177.92,58.21,2025-09-30
2305,171,2305,3518.16,66.05,55.07,2025-07-30
2306,124,2306,4268.91,384.74,35.25,2025-09-15
2307,288,2307,1461.83,1672.34,36.97,2025-07-03
2308,216,2308,1355.81,1493.65,23.16,2025-05-28
2309,281,2309,2822.61,866.78,56.18,2025-09-21
2310,210,2310,3393.04,2761.0,58.29,2025-08-05
2311,53,2311,4166.17,2901.12,35.57,2025-09-30
2312,288,2312,3743.92,2630.33,45.14,2025-05-23
2313,218,2313,4581.26,2608.17,12.15,2025-08-31
2314,56,2314,4582.69,2154.18,26.1,2025-05-26
2315,174,2315,3472.61,1504.63,54.07,2025-09-04
2316,214,2316,4439.9,1582.81,30.02,2025-08-11
2317,248,2317,2886.97,964.84,59.84,2025-04-28
2318,276,2318,3991.83,1193.66,33.98,2025-05-18
2319,140,2319,4148.0,1042.37,29.09,2025-05-09
2320,55,2320,3302.34,179.61,21.33,2025-09-13
2321,150,2321,3179.28,1652.09,8.1,2025-06-30
2322,102,2322,1640.47,708.61,47.15,2025-08-18
2323,56,2323,3296.29,680.89,20.85,2025-10-06
2324,289,2324,1995.72,2684.4,22.17,2025-07-14
2325,18,2325,4712.94,379.36,42.62,2025-05-10
2326,52,2326,1898.24,887.09,9.49,2025-04-17
2327,290,2327,4631.79,772.18,28.77,2025-10-08
2328,166,2328,2578.4,1690.41,42.39,2025-05-19
2329,159,2329,4858.06,1507.34,42.09,2025-06-01
2330,145,2330,3602.46,1092.64,55.49,2025-05-04
2331,127,2331,3428.98,2628.2,58.27,2025-07-23
2332,207,2332,4754.86,1819.69,55.35,2025-06-06
2333,57,2333,3787.22,1068.17,26.32,2025-07-16
2334,267,2334,4735.17,2352.5,15.49,2025-08-06
2335,235,2335,2291.52,1517.04,24.8,2025-06-23
2336,260,2336,1492.4,1372.57,59.65,2025-05-16
2337,63,2337,3173.44,1343.63,40.55,2025-08-20
2338,77,2338,979.26,2235.13,11.32,2025-09-11
2339,250,2339,3925.84,1253.57,6.67,2025-05-17
2340,284,2340,4834.41,469.82,38.88,2025-04-29
2341,276,2341,1983.16,218.67,6.1,2025-08-04
2342,72,2342,3895.76,55.45,59.81,2025-05-04
2343,30,2343,4328.7,2520.52,46.24,2025-06-07
2344,92,2344,3305.33,2813.93,38.3,2025-07-18
2345,256,2345,2308.15,1120.86,38.04,2025-07-13
2346,161,2346,3890.95,1399.16,58.02,2025-05-19
2347,181,2347,4109.83,2790.96,58.24,2025-06-29
2348,33,2348,738.57,1642.04,30.6,2025-09-16
2349,60,2349,646.09,2376.39,54.55,2025-05-05
2350,73,2350,4563.33,600.09,19.42,2025-09-08
2351,119,2351,2769.52,2826.83,37.76,2025-09-04
2352,76,2352,4833.34,576.94,41.5,2025-08-20
2353,109,2353,2877.64,542.76,59.26,2025-04-24
2354,260,2354,3861.31,1758.47,49.89,2025-06-02
2355,272,2355,3288.97,83.84,30.67,2025-08-19
2356,74,2356,1542.17,1889.26,10.26,2025-09-11
2357,55,2357,1923.7,2536.08,12.54,2025-04-26
2358,257,2358,1838.51,1393.3,57.58,2025-05-31
2359,210,2359,2976.59,508.94,10.57,2025-07-15
2360,64,2360,1428.36,866.57,27.64,2025-06-16
2361,275,2361,2152.72,2504.9,17.94,2025-05-05
2362,34,2362,3800.76,507.48,36.09,2025-09-20
2363,199,2363,871.38,476.04,42.61,2025-06-22
2364,193,2364,4200.89,564.08,14.65,2025-06-22
2365,49,2365,3669.02,152.12,42.45,2025-05-11
2366,213,2366,4270.87,2161.27,34.79,2025-08-27
2367,85,2367,652.77,2780.93,12.94,2025-08-03
2368,188,2368,1447.94,521.84,59.27,2025-06-04
2369,171,2369,1960.93,529.04,57.84,2025-09-08
2370,201,2370,2813.04,2340.48,43.77,2025-05-27
2371,248,2371,4074.81,2231.2,58.85,2025-09-19
2372,52,2372,3656.32,403.22,52.1,2025-05-13
2373,227,2373,3193.46,1964.75,7.51,2025-07-16
2374,160,2374,3557.21,2895.34,34.79,2025-05-21
2375,102,2375,4363.93,701.11,10.42,2025-09-04
2376,5,2376,1042.63,1407.94,43.71,2025-07-08
2377,29,2377,825.74,1713.24,57.02,2025-09-11
2378,184,2378,2051.39,82.61,14.25,2025-06-11
2379,188,2379,3081.28,2416.51,37.1,2025-07-26
2380,192,2380,4629.29,2048.95,59.0,2025-07-28
2381,274,2381,4362.67,773.65,50.91,2025-07-28
2382,8,2382,1108.02,1500.88,35.26,2025-08-08
2383,238,2383,830.63,1809.0,47.58,2025-08-26
2384,105,2384,2752.04,1743.71,39.21,2025-05-05
2385,238,2385,889.52,1876.07,44.61,2025-09-28
2386,299,2386,2639.88,648.88,15.76,2025-05-10
2387,198,2387,2357.85,1170.69,38.18,2025-09-22
2388,52,2388,2384.55,1658.82,27.08,2025-08-11
2389,262,2389,3014.14,786.15,16.69,2025-06-07
2390,65,2390,3713.42,2841.53,22.66,2025-05-07
2391,92,2391,3903.43,1015.95,50.67,2025-09-10
2392,114,2392,781.46,2649.49,17.19,2025-06-28
2393,194,2393,1309.79,2489.62,48.97,2025-07-18
2394,247,2394,4900.1,800.71,44.75,2025-09-21
2395,137,2395,4336.31,2800.58,47.11,2025-08-24
2396,124,2396,1093.07,1871.32,31.0,2025-04-19
2397,130,2397,1033.14,1847.37,12.48,2025-06-18
2398,84,2398,2111.26,770.21,47.08,2025-08-26
2399,142,2399,1929.99,965.31,45.15,2025-06-05
2400,254,2400,2099.15,1872.8,47.43,2025-04-20
2401,205,2401,3078.9,1866.42,49.34,2025-05-16
2402,155,2402,2860.16,1869.3,9.81,2025-10-03
2403,297,2403,3350.77,1749.94,20.44,2025-09-30
2404,97,2404,4128.0,357.41,27.45,2025-10-04
2405,163,2405,2757.15,786.31,8.45,2025-08-12
2406,129,2406,1168.78,69.22,48.21,2025-09-26
2407,129,2407,1338.17,2341.99,15.61,2025-05-16
2408,43,2408,1259.61,86.35,22.92,2025-09-14
2409,160,2409,4784.69,1593.4,24.13,2025-05-09
2410,24,2410,2104.51,1763.4,24.96,2025-04-24
2411,217,2411,4073.75,2730.38,6.88,2025-06-24
2412,191,2412,3890.56,2454.09,52.93,2025-07-29
2413,18,2413,926.12,2473.43,44.96,2025-09-01
2414,102,2414,3952.26,503.54,44.87,2025-07-14
2415,82,2415,3397.64,2383.87,44.92,2025-06-12
2416,70,2416,2063.8,2219.43,33.59,2025-08-23
2417,269,2417,658.23,788.86,18.29,2025-10-07
2418,288,2418,2520.11,317.78,13.88,2025-04-09
2419,11,2419,1326.38,2090.95,38.85,2025-07-21
2420,104,2420,3109.23,2284.32,19.59,2025-08-06
2421,120,2421,2224.5,2111.8,31.06,2025-09-27
2422,214,2422,1761.54,830.41,34.8,2025-05-07
2423,161,2423,678.99,1427.07,13.21,2025-07-13
2424,66,2424,1823.22,1068.51,48.85,2025-04-25
2425,51,2425,828.27,1045.74,55.81,2025-08-13
2426,252,2426,3818.34,1870.5,39.23,2025-05-12
2427,49,2427,1891.33,1977.75,59.18,2025-04-16
2428,262,2428,2029.55,2175.09,52.85,2025-04-12
2429,272,2429,4082.43,2167.14,7.36,2025-07-02
2430,228,2430,4039.12,2672.46,12.01,2025-06-06
2431,25,2431,2193.61,2393.02,27.06,2025-09-30
2432,134,2432,2853.19,2675.52,33.51,2025-10-03
2433,229,2433,2636.71,463.59,54.93,2025-06-02
2434,183,2434,1908.65,1626.78,54.07,2025-09-19
2435,86,2435,4196.71,2277.46,57.37,2025-07-25
2436,171,2436,4717.33,2807.46,56.95,2025-07-28
2437,76,2437,3155.47,1599.72,39.12,2025-05-27
2438,295,2438,1179.63,1925.13,58.27,2025-07-27
2439,133,2439,3579.52,616.55,45.94,2025-07-06
2440,135,2440,2153.53,1009.27,30.84,2025-08-11
2441,100,2441,4717.95,2170.77,59.06,2025-06-02
2442,197,2442,1359.02,1580.69,48.73,2025-06-11
2443,66,2443,1042.07,64.94,6.68,2025-09-30
2444,60,2444,4278.21,1965.56,22.39,2025-07-07
2445,8,2445,1973.7,1608.03,31.68,2025-07-31
2446,300,2446,1519.72,2343.48,10.2,2025-04-23
2447,130,2447,2050.94,1293.19,31.35,2025-07-22
2448,63,2448,4203.56,2368.23,24.97,2025-09-28
2449,2,2449,3691.95,1789.37,22.16,2025-06-27
2450,160,2450,4558.55,453.26,51.18,2025-04-20
2451,44,2451,3812.75,2377.44,28.91,2025-09-29
2452,146,2452,2921.9,2969.27,53.84,2025-07-05
2453,35,2453,4206.68,2876.89,10.49,2025-04-09
2454,58,2454,4024.31,1865.47,50.46,2025-04-17
2455,141,2455,895.12,1195.11,54.29,2025-05-06
2456,221,2456,4552.05,2523.4,50.78,2025-09-15
2457,135,2457,4096.62,1271.54,24.75,2025-06-03
2458,32,2458,924.22,1561.35,6.29,2025-06-29
2459,141,2459,1139.78,1789.61,33.16,2025-08-15
2460,263,2460,1620.98,2586.18,11.34,2025-06-20
2461,156,2461,3921.11,359.11,17.5,2025-06-23
2462,63,2462,4858.74,250.2,57.29,2025-04-15
2463,92,2463,611.99,1722.6,51.57,2025-09-12
2464,51,2464,3392.49,397.27,12.12,2025-07-12
2465,57,2465,2253.16,2096.17,55.66,2025-09-10
2466,298,2466,1631.77,472.39,47.73,2025-09-24
2467,31,2467,1514.93,181.68,58.41,2025-07-04
2468,213,2468,4384.46,2010.77,46.36,2025-06-22
2469,157,2469,1437.3,1735.78,54.36,2025-08-26
2470,266,2470,3563.83,2089.0,32.64,2025-10-04
2471,240,2471,3095.43,980.97,15.64,2025-07-18
2472,198,2472,3346.34,1035.91,26.07,2025-06-19
2473,32,2473,2766.04,1611.81,12.84,2025-09-25
2474,281,2474,2673.5,1240.2,10.76,2025-07-21
2475,5,2475,3344.76,2078.6,50.55,2025-08-07
2476,260,2476,678.26,369.07,58.02,2025-08-10
2477,263,2477,794.59,395.43,25.12,2025-06-19
2478,184,2478,3040.22,2989.93,48.47,2025-10-01
2479,298,2479,1706.52,1097.01,6.25,2025-08-08
2480,177,2480,3276.31,2438.55,34.34,2025-05-22
2481,69,2481,2181.28,2075.5,47.72,2025-06-27
2482,170,2482,4839.78,2864.71,32.56,2025-09-24
2483,192,2483,4629.11,2127.17,18.7,2025-05-03
2484,181,2484,689.67,1774.18,55.37,2025-05-12
2485,101,2485,876.06,1627.91,40.1,2025-09-28
2486,104,2486,1196.72,2971.68,35.2,2025-06-09
2487,100,2487,933.07,1749.97,17.41,2025-07-02
2488,161,2488,3157.69,244.21,16.6,2025-04-28
2489,183,2489,1953.54,2071.36,15.2,2025-06-21
2490,127,2490,735.64,2096.63,25.81,2025-08-01
2491,263,2491,4971.88,1382.95,38.56,2025-08-16
2492,25,2492,4857.01,623.41,20.11,2025-05-02
2493,203,2493,4814.09,2998.2,49.87,2025-09-04
2494,145,2494,4933.33,2877.03,56.26,2025-06-24
2495,66,2495,986.25,1180.0,42.91,2025-06-03
2496,165,2496,1444.85,1461.29,8.1,2025-06-26
2497,98,2497,4201.08,1893.71,13.3,2025-04-16
2498,242,2498,3174.39,912.88,32.74,2025-07-09
2499,149,2499,629.5,728.92,52.02,2025-09-24
2500,26,2500,4166.89,794.41,17.46,2025-09-05
