order_id,customer_id,order_date,status,payment_status,total_amount,shipping_address_id,payment_method_id
ORD-001190,CUST-0466,2024-10-18,returned,refunded,2048.94,ADDR-00497,PM-00282
ORD-001191,CUST-0134,2023-01-12,delivered,paid,2548.20,ADDR-00185,PM-00323
ORD-001192,CUST-0917,2023-07-20,cancelled,paid,1681.46,ADDR-00150,PM-00081
ORD-001193,CUST-0323,2023-03-07,processing,refunded,1973.55,ADDR-01307,PM-00560
ORD-001194,CUST-0279,2024-07-07,delivered,refunded,4884.80,ADDR-01161,PM-00893
ORD-001195,CUST-0979,2025-03-15,delivered,paid,5789.52,ADDR-00918,PM-00052
ORD-001196,CUST-0963,2023-09-10,returned,paid,8281.56,ADDR-01183,PM-00128
ORD-001197,CUST-0712,2024-02-16,cancelled,refunded,8030.13,ADDR-00853,PM-00146
ORD-001198,CUST-0030,2023-04-09,cancelled,paid,4893.09,ADDR-01164,PM-00314
ORD-001199,CUST-0922,2024-05-09,cancelled,paid,3124.97,ADDR-00265,PM-00313
ORD-001200,CUST-0313,2024-04-07,returned,pending,2922.60,ADDR-00902,PM-00943
ORD-001201,CUST-0940,2023-12-28,returned,pending,2590.50,ADDR-01090,PM-00549
ORD-001202,CUST-0515,2024-05-25,shipped,refunded,2219.63,ADDR-00352,PM-00390
ORD-001203,CUST-0914,2024-12-01,processing,pending,5242.52,ADDR-01434,PM-00523
ORD-001204,CUST-0516,2024-02-15,cancelled,pending,2708.06,ADDR-01463,PM-01083
ORD-001205,CUST-0273,2023-05-19,cancelled,pending,3270.54,ADDR-01200,PM-01142
ORD-001206,CUST-0356,2023-05-15,shipped,paid,270.07,ADDR-01133,PM-01133
ORD-001207,CUST-0995,2023-06-09,cancelled,pending,2945.43,ADDR-00683,PM-00463
ORD-001208,CUST-0058,2025-05-22,processing,refunded,994.52,ADDR-00869,PM-00399
ORD-001209,CUST-0708,2025-06-17,shipped,paid,5244.06,ADDR-00767,PM-00816
ORD-001210,CUST-0176,2025-03-29,returned,refunded,1176.66,ADDR-00373,PM-00445
ORD-001211,CUST-0273,2024-01-08,delivered,paid,2015.98,ADDR-01337,PM-00628
ORD-001212,CUST-0087,2023-03-21,processing,refunded,5098.95,ADDR-00696,PM-00544
ORD-001213,CUST-0833,2023-03-24,returned,failed,563.92,ADDR-00368,PM-00615
ORD-001214,CUST-0077,2023-06-15,returned,paid,2778.44,ADDR-00252,PM-00836
ORD-001215,CUST-0258,2024-11-07,cancelled,failed,9812.80,ADDR-00365,PM-01027
ORD-001216,CUST-0904,2024-05-22,delivered,paid,7144.11,ADDR-00738,PM-00492
ORD-001217,CUST-0667,2023-03-19,returned,pending,5692.54,ADDR-00570,PM-00984
ORD-001218,CUST-0572,2023-06-25,delivered,failed,1145.30,ADDR-00403,PM-00157
ORD-001219,CUST-0415,2025-09-30,delivered,pending,5307.63,ADDR-00980,PM-01096
ORD-001220,CUST-0763,2023-02-18,processing,failed,1997.88,ADDR-01295,PM-00852
ORD-001221,CUST-0743,2023-01-28,cancelled,refunded,3341.65,ADDR-00497,PM-00914
ORD-001222,CUST-0503,2024-09-04,processing,refunded,963.65,ADDR-00693,PM-00019
ORD-001223,CUST-0359,2024-08-18,processing,paid,847.71,ADDR-00221,PM-00338
ORD-001224,CUST-0046,2023-01-02,delivered,paid,2023.53,ADDR-00384,PM-00985
ORD-001225,CUST-0809,2025-09-12,returned,pending,563.07,ADDR-01309,PM-00274
ORD-001226,CUST-0910,2023-03-23,delivered,failed,3673.63,ADDR-00289,PM-00762
ORD-001227,CUST-0390,2024-09-24,returned,refunded,535.77,ADDR-01035,PM-00536
ORD-001228,CUST-0293,2023-03-28,delivered,failed,2673.81,ADDR-00280,PM-00528
ORD-001229,CUST-0501,2023-06-23,shipped,refunded,7489.42,ADDR-00139,PM-00725
ORD-001230,CUST-0726,2025-06-06,returned,failed,4540.32,ADDR-00936,PM-00663
ORD-001231,CUST-0624,2024-05-30,shipped,pending,2944.38,ADDR-00059,PM-00697
ORD-001232,CUST-0841,2024-09-07,returned,pending,1150.23,ADDR-00799,PM-00909
ORD-001233,CUST-0103,2023-02-11,delivered,pending,2383.82,ADDR-01240,PM-00559
ORD-001234,CUST-0837,2025-05-17,shipped,paid,7681.86,ADDR-00485,PM-00699
ORD-001235,CUST-0634,2024-10-09,cancelled,refunded,5740.55,ADDR-01468,PM-00031
ORD-001236,CUST-0403,2023-01-18,cancelled,failed,4194.42,ADDR-00168,PM-00352
ORD-001237,CUST-0399,2023-06-19,shipped,refunded,6527.02,ADDR-00637,PM-00586
ORD-001238,CUST-0301,2023-03-04,returned,failed,2194.79,ADDR-01243,PM-00480
ORD-001239,CUST-0821,2023-10-11,shipped,refunded,2082.95,ADDR-00929,PM-00678
ORD-001240,CUST-0949,2024-01-07,delivered,refunded,4477.87,ADDR-00458,PM-00996
ORD-001241,CUST-0175,2023-06-24,delivered,failed,5769.70,ADDR-00859,PM-00938
ORD-001242,CUST-0792,2023-06-23,shipped,refunded,2538.65,ADDR-01207,PM-00359
ORD-001243,CUST-0640,2024-02-11,cancelled,failed,5185.89,ADDR-01390,PM-01198
ORD-001244,CUST-0039,2024-03-24,processing,paid,938.75,ADDR-01148,PM-00538
ORD-001245,CUST-0290,2023-05-27,cancelled,failed,2387.07,ADDR-00963,PM-00656
ORD-001246,CUST-0725,2023-07-26,returned,refunded,2229.68,ADDR-00769,PM-00508
ORD-001247,CUST-0320,2023-05-14,cancelled,pending,1070.96,ADDR-00045,PM-00556
ORD-001248,CUST-0810,2023-09-09,shipped,failed,2496.66,ADDR-00835,PM-00157
ORD-001249,CUST-0194,2024-04-04,shipped,pending,2919.84,ADDR-01333,PM-00784
ORD-001250,CUST-0105,2024-12-29,returned,paid,6085.45,ADDR-00986,PM-00175
ORD-001251,CUST-0835,2024-01-18,delivered,failed,4218.16,ADDR-00178,PM-01084
ORD-001252,CUST-0186,2024-11-24,processing,pending,5685.31,ADDR-00179,PM-00456
ORD-001253,CUST-0163,2024-12-01,processing,paid,7508.13,ADDR-01189,PM-00493
ORD-001254,CUST-0874,2024-03-02,delivered,refunded,3478.88,ADDR-00774,PM-00638
ORD-001255,CUST-0060,2023-08-02,delivered,paid,1871.07,ADDR-01257,PM-00678
ORD-001256,CUST-0052,2023-05-24,cancelled,pending,1172.17,ADDR-01176,PM-00646
ORD-001257,CUST-0750,2025-02-08,shipped,pending,515.78,ADDR-01416,PM-00511
ORD-001258,CUST-0696,2025-02-02,processing,failed,1168.49,ADDR-01342,PM-01066
ORD-001259,CUST-0147,2024-01-21,delivered,paid,4243.76,ADDR-00886,PM-00284
ORD-001260,CUST-0127,2025-02-03,delivered,failed,1062.86,ADDR-01039,PM-00978
ORD-001261,CUST-0576,2025-10-04,shipped,failed,4907.24,ADDR-01354,PM-00279
ORD-001262,CUST-0056,2023-06-28,returned,failed,4019.86,ADDR-00110,PM-00895
ORD-001263,CUST-0683,2023-02-04,shipped,pending,556.39,ADDR-00740,PM-01039
ORD-001264,CUST-0560,2023-07-05,returned,failed,3894.49,ADDR-01087,PM-01146
ORD-001265,CUST-0308,2025-04-30,returned,failed,2829.00,ADDR-00170,PM-00787
ORD-001266,CUST-0718,2024-08-20,delivered,failed,10727.31,ADDR-00807,PM-00601
ORD-001267,CUST-0265,2023-03-16,delivered,pending,13655.01,ADDR-00621,PM-00320
ORD-001268,CUST-0010,2025-03-17,processing,refunded,7117.60,ADDR-01000,PM-00710
ORD-001269,CUST-0767,2025-08-13,returned,pending,2023.77,ADDR-00868,PM-01004
ORD-001270,CUST-0761,2023-05-12,returned,paid,3822.10,ADDR-00118,PM-00635
ORD-001271,CUST-0508,2023-09-05,delivered,refunded,1410.21,ADDR-00088,PM-00509
ORD-001272,CUST-0013,2025-02-03,cancelled,pending,3400.75,ADDR-01404,PM-00180
ORD-001273,CUST-0864,2023-07-01,cancelled,failed,3774.41,ADDR-00592,PM-00367
ORD-001274,CUST-0773,2024-02-14,cancelled,failed,10636.91,ADDR-00185,PM-00728
ORD-001275,CUST-0368,2025-01-30,cancelled,paid,4558.30,ADDR-01419,PM-00666
ORD-001276,CUST-0432,2024-02-29,returned,failed,2334.96,ADDR-00089,PM-01159
ORD-001277,CUST-0418,2024-10-16,processing,failed,974.39,ADDR-01165,PM-00759
ORD-001278,CUST-0929,2023-03-15,shipped,pending,669.57,ADDR-01203,PM-00685
ORD-001279,CUST-0929,2024-01-16,processing,pending,1530.63,ADDR-00765,PM-00809
ORD-001280,CUST-0657,2024-12-27,cancelled,refunded,6984.16,ADDR-00639,PM-01143
ORD-001281,CUST-0585,2025-02-10,returned,refunded,3423.43,ADDR-00406,PM-00175
ORD-001282,CUST-0643,2023-02-22,delivered,pending,4799.38,ADDR-00797,PM-01169
ORD-001283,CUST-0433,2023-09-14,shipped,pending,1987.38,ADDR-00009,PM-00247
ORD-001284,CUST-0736,2025-02-23,processing,paid,2235.16,ADDR-01000,PM-00800
ORD-001285,CUST-0846,2024-05-29,cancelled,pending,6303.96,ADDR-00956,PM-00035
ORD-001286,CUST-0178,2023-07-17,processing,refunded,3278.60,ADDR-00387,PM-00714
ORD-001287,CUST-0383,2024-02-05,returned,failed,299.97,ADDR-00341,PM-01067
ORD-001288,CUST-0901,2023-01-09,processing,pending,1149.53,ADDR-00327,PM-00961
ORD-001289,CUST-0537,2023-06-28,cancelled,failed,799.35,ADDR-01423,PM-00781
ORD-001290,CUST-0743,2023-08-23,delivered,refunded,2350.21,ADDR-00166,PM-00238
ORD-001291,CUST-0554,2023-01-04,cancelled,failed,4401.90,ADDR-01036,PM-00846
ORD-001292,CUST-0953,2023-06-17,returned,paid,6567.72,ADDR-00956,PM-00993
ORD-001293,CUST-0403,2023-08-23,cancelled,failed,3381.13,ADDR-00984,PM-00359
ORD-001294,CUST-0335,2024-08-18,returned,failed,2400.88,ADDR-00689,PM-00021
ORD-001295,CUST-0735,2023-06-27,returned,failed,1728.55,ADDR-00064,PM-00461
ORD-001296,CUST-0203,2024-11-13,processing,pending,5377.89,ADDR-00319,PM-00514
ORD-001297,CUST-0851,2023-04-11,returned,failed,730.17,ADDR-00098,PM-00512
ORD-001298,CUST-0064,2024-04-12,processing,pending,4256.35,ADDR-01436,PM-00816
ORD-001299,CUST-0555,2024-09-10,processing,failed,2306.31,ADDR-00328,PM-01035
ORD-001300,CUST-0929,2024-12-31,processing,failed,7477.39,ADDR-00248,PM-00567
ORD-001301,CUST-0252,2024-02-14,processing,refunded,1678.26,ADDR-00721,PM-00903
ORD-001302,CUST-0171,2025-09-08,shipped,refunded,6019.23,ADDR-00223,PM-01163
ORD-001303,CUST-0025,2025-06-29,shipped,failed,3289.85,ADDR-01151,PM-00540
ORD-001304,CUST-0328,2024-04-14,cancelled,refunded,7597.62,ADDR-00810,PM-00158
ORD-001305,CUST-0349,2023-01-17,processing,paid,3833.77,ADDR-01429,PM-00753
ORD-001306,CUST-0146,2025-08-26,shipped,failed,113.65,ADDR-01211,PM-00386
ORD-001307,CUST-0292,2023-03-31,shipped,refunded,2767.54,ADDR-00063,PM-00851
ORD-001308,CUST-0420,2023-02-05,returned,refunded,6519.94,ADDR-01096,PM-00086
ORD-001309,CUST-0563,2023-04-13,processing,pending,3773.25,ADDR-00024,PM-01184
ORD-001310,CUST-0967,2023-01-18,shipped,refunded,6752.66,ADDR-00458,PM-00605
ORD-001311,CUST-0495,2023-01-01,cancelled,paid,641.00,ADDR-01187,PM-00006
ORD-001312,CUST-0294,2025-05-09,shipped,refunded,4727.31,ADDR-01002,PM-00980
ORD-001313,CUST-0207,2024-09-07,shipped,paid,2953.83,ADDR-00804,PM-00515
ORD-001314,CUST-0436,2025-07-04,returned,refunded,5864.41,ADDR-00494,PM-00103
ORD-001315,CUST-0871,2023-06-14,delivered,pending,9332.42,ADDR-00194,PM-00280
ORD-001316,CUST-0917,2023-02-19,processing,failed,337.06,ADDR-01057,PM-00106
ORD-001317,CUST-0396,2023-05-06,delivered,refunded,597.84,ADDR-00027,PM-00084
ORD-001318,CUST-0990,2025-06-29,processing,refunded,3330.64,ADDR-00430,PM-01064
ORD-001319,CUST-0727,2023-08-26,delivered,refunded,5509.76,ADDR-00580,PM-00500
ORD-001320,CUST-0283,2023-04-18,shipped,paid,2055.61,ADDR-01177,PM-01088
ORD-001321,CUST-0537,2023-08-13,shipped,paid,2608.94,ADDR-00412,PM-00028
ORD-001322,CUST-0671,2025-03-22,shipped,failed,3155.06,ADDR-01291,PM-00139
ORD-001323,CUST-0202,2025-02-12,delivered,failed,278.22,ADDR-00030,PM-01184
ORD-001324,CUST-0846,2023-07-05,delivered,refunded,6383.21,ADDR-01273,PM-00075
ORD-001325,CUST-0459,2024-11-26,cancelled,refunded,689.58,ADDR-00798,PM-00882
ORD-001326,CUST-0862,2025-01-15,returned,failed,4493.26,ADDR-00146,PM-00414
ORD-001327,CUST-0838,2025-09-24,cancelled,pending,388.35,ADDR-01094,PM-00945
ORD-001328,CUST-0103,2024-06-06,shipped,refunded,6791.01,ADDR-00490,PM-00330
ORD-001329,CUST-0839,2024-04-03,processing,pending,804.13,ADDR-00789,PM-00783
ORD-001330,CUST-0357,2025-08-13,delivered,paid,695.02,ADDR-01129,PM-00668
ORD-001331,CUST-0482,2024-06-05,cancelled,paid,5499.65,ADDR-00699,PM-00897
ORD-001332,CUST-0802,2025-06-13,returned,pending,1924.90,ADDR-00069,PM-00467
ORD-001333,CUST-0455,2023-11-24,cancelled,failed,2458.97,ADDR-00069,PM-00733
ORD-001334,CUST-0014,2024-01-23,cancelled,refunded,1335.08,ADDR-01086,PM-00988
ORD-001335,CUST-0612,2024-04-28,shipped,refunded,2021.36,ADDR-00663,PM-00700
ORD-001336,CUST-0862,2024-02-29,cancelled,failed,2363.54,ADDR-01430,PM-00745
ORD-001337,CUST-0464,2023-12-31,shipped,failed,9999.10,ADDR-00909,PM-00616
ORD-001338,CUST-0971,2024-09-10,returned,paid,2033.72,ADDR-01449,PM-00231
ORD-001339,CUST-0444,2024-05-02,shipped,pending,4685.49,ADDR-01113,PM-00706
ORD-001340,CUST-0431,2024-05-21,processing,failed,6519.11,ADDR-00124,PM-00848
ORD-001341,CUST-0517,2025-01-22,shipped,paid,617.54,ADDR-01194,PM-00458
ORD-001342,CUST-0497,2023-11-24,returned,refunded,6736.05,ADDR-00106,PM-00510
ORD-001343,CUST-0797,2024-07-07,returned,pending,3212.64,ADDR-00501,PM-00616
ORD-001344,CUST-0463,2023-02-24,delivered,paid,795.73,ADDR-00649,PM-00691
ORD-001345,CUST-0549,2024-07-10,processing,pending,5650.18,ADDR-00341,PM-00552
ORD-001346,CUST-0400,2025-03-02,shipped,refunded,7628.77,ADDR-01188,PM-00948
ORD-001347,CUST-0701,2024-07-23,delivered,failed,7308.27,ADDR-00962,PM-01148
ORD-001348,CUST-0889,2023-07-13,processing,pending,4238.83,ADDR-00367,PM-01172
ORD-001349,CUST-0783,2025-05-25,cancelled,pending,5285.15,ADDR-00714,PM-00493
ORD-001350,CUST-0350,2024-01-12,delivered,paid,4092.50,ADDR-01105,PM-00337
ORD-001351,CUST-0939,2023-09-02,processing,failed,4718.63,ADDR-00008,PM-00105
ORD-001352,CUST-0442,2024-05-01,shipped,failed,6590.34,ADDR-01368,PM-00621
ORD-001353,CUST-0369,2024-03-29,processing,refunded,556.47,ADDR-01032,PM-01197
ORD-001354,CUST-0757,2025-03-23,delivered,paid,2367.04,ADDR-01075,PM-00856
ORD-001355,CUST-0322,2024-01-31,delivered,pending,3002.60,ADDR-00611,PM-00898
ORD-001356,CUST-0966,2024-07-05,shipped,pending,3847.48,ADDR-00042,PM-01181
ORD-001357,CUST-0534,2024-09-04,delivered,refunded,3851.90,ADDR-00957,PM-00438
ORD-001358,CUST-0017,2025-05-22,returned,failed,3231.95,ADDR-00794,PM-00086
ORD-001359,CUST-0156,2024-06-10,processing,pending,1010.88,ADDR-00425,PM-00830
ORD-001360,CUST-0291,2025-03-12,cancelled,failed,1935.22,ADDR-01170,PM-00166
ORD-001361,CUST-0697,2023-02-05,shipped,paid,4645.75,ADDR-00126,PM-00201
ORD-001362,CUST-0770,2025-09-21,shipped,failed,103.67,ADDR-00744,PM-00652
ORD-001363,CUST-0340,2024-04-09,returned,refunded,2876.99,ADDR-00312,PM-00334
ORD-001364,CUST-0540,2024-03-13,processing,paid,3711.49,ADDR-00784,PM-00850
ORD-001365,CUST-0304,2024-03-04,returned,paid,1547.61,ADDR-01305,PM-00213
ORD-001366,CUST-0850,2024-10-11,returned,paid,2819.18,ADDR-01473,PM-00778
ORD-001367,CUST-0642,2024-05-18,returned,failed,3784.43,ADDR-00655,PM-00964
ORD-001368,CUST-0182,2025-07-22,delivered,pending,4976.58,ADDR-00434,PM-01075
ORD-001369,CUST-0015,2024-04-16,processing,paid,6418.61,ADDR-01316,PM-00032
ORD-001370,CUST-0173,2023-09-07,processing,failed,4401.11,ADDR-01309,PM-00063
ORD-001371,CUST-0228,2024-11-03,shipped,paid,1541.29,ADDR-01024,PM-00166
ORD-001372,CUST-0754,2025-04-09,processing,pending,6649.57,ADDR-01153,PM-01132
ORD-001373,CUST-0802,2023-07-04,returned,paid,174.53,ADDR-00731,PM-00371
ORD-001374,CUST-0866,2024-03-27,cancelled,paid,1222.53,ADDR-00247,PM-00324
ORD-001375,CUST-0047,2025-05-21,delivered,paid,13503.02,ADDR-00978,PM-00467
ORD-001376,CUST-0056,2023-09-10,shipped,failed,3132.55,ADDR-00094,PM-00345
ORD-001377,CUST-0808,2025-09-23,shipped,pending,1140.61,ADDR-01036,PM-00577
ORD-001378,CUST-0403,2023-12-30,delivered,pending,5479.99,ADDR-01221,PM-01197
ORD-001379,CUST-0020,2023-07-15,shipped,paid,1704.06,ADDR-01071,PM-00842
ORD-001380,CUST-0252,2025-04-29,shipped,paid,2444.00,ADDR-01056,PM-00654
ORD-001381,CUST-0677,2023-04-19,delivered,paid,4509.04,ADDR-00646,PM-00242
ORD-001382,CUST-0061,2024-09-21,processing,refunded,69.62,ADDR-00519,PM-00592
ORD-001383,CUST-0709,2023-03-15,cancelled,paid,5279.19,ADDR-00993,PM-00515
ORD-001384,CUST-0912,2024-05-31,delivered,refunded,3032.34,ADDR-00675,PM-00997
ORD-001385,CUST-0415,2024-01-22,processing,refunded,866.65,ADDR-00277,PM-00449
ORD-001386,CUST-0872,2025-06-21,cancelled,failed,1298.64,ADDR-00213,PM-00304
ORD-001387,CUST-0447,2024-06-13,returned,pending,836.54,ADDR-01027,PM-00316
ORD-001388,CUST-0695,2025-08-24,returned,failed,2599.39,ADDR-00010,PM-00627
ORD-001389,CUST-0019,2023-05-21,cancelled,failed,1763.35,ADDR-00990,PM-00904
ORD-001390,CUST-0297,2025-08-27,returned,paid,1091.20,ADDR-00445,PM-00203
ORD-001391,CUST-0471,2023-11-19,shipped,failed,2384.49,ADDR-01327,PM-01134
ORD-001392,CUST-0908,2023-10-02,shipped,pending,2025.37,ADDR-01256,PM-00451
ORD-001393,CUST-0367,2023-09-04,returned,failed,1017.29,ADDR-00278,PM-00814
ORD-001394,CUST-0193,2023-07-05,returned,refunded,2808.41,ADDR-00485,PM-00595
ORD-001395,CUST-0617,2024-05-15,delivered,refunded,2445.04,ADDR-00674,PM-00558
ORD-001396,CUST-0780,2024-08-25,returned,paid,435.45,ADDR-01180,PM-00855
ORD-001397,CUST-0843,2025-03-21,cancelled,failed,6999.70,ADDR-01178,PM-00982
ORD-001398,CUST-0792,2024-12-04,delivered,paid,3269.78,ADDR-00703,PM-00963
ORD-001399,CUST-0870,2025-01-16,returned,paid,3280.66,ADDR-00105,PM-01063
ORD-001400,CUST-0322,2024-03-15,returned,failed,608.97,ADDR-00440,PM-00065
ORD-001401,CUST-0920,2024-12-02,returned,refunded,10596.23,ADDR-01356,PM-00930
ORD-001402,CUST-0519,2024-04-18,shipped,pending,805.23,ADDR-00841,PM-00507
ORD-001403,CUST-0551,2025-05-29,delivered,refunded,458.62,ADDR-01139,PM-00860
ORD-001404,CUST-0395,2023-12-02,cancelled,pending,4534.84,ADDR-01125,PM-00137
ORD-001405,CUST-0503,2025-02-15,returned,failed,2007.90,ADDR-01329,PM-00338
ORD-001406,CUST-0901,2024-02-19,processing,failed,6675.48,ADDR-00205,PM-00713
ORD-001407,CUST-0731,2023-08-21,processing,failed,3305.90,ADDR-00440,PM-00934
ORD-001408,CUST-0506,2023-01-23,cancelled,paid,703.05,ADDR-00892,PM-00524
ORD-001409,CUST-0313,2023-01-03,processing,paid,2381.30,ADDR-00557,PM-00075
ORD-001410,CUST-0883,2023-05-06,processing,refunded,2402.13,ADDR-00640,PM-00083
ORD-001411,CUST-0421,2024-06-20,shipped,pending,6844.77,ADDR-01151,PM-01031
ORD-001412,CUST-0761,2023-10-01,delivered,refunded,2882.23,ADDR-01180,PM-00306
ORD-001413,CUST-0418,2024-10-08,delivered,failed,5970.60,ADDR-00913,PM-00751
ORD-001414,CUST-0963,2024-11-14,shipped,refunded,6593.29,ADDR-00138,PM-00123
ORD-001415,CUST-0732,2024-08-27,processing,refunded,516.05,ADDR-01420,PM-01015
ORD-001416,CUST-0411,2023-01-03,processing,refunded,2898.33,ADDR-00593,PM-00460
ORD-001417,CUST-0977,2025-03-23,processing,paid,2804.29,ADDR-00602,PM-00248
ORD-001418,CUST-0868,2024-05-21,cancelled,failed,5948.03,ADDR-00303,PM-00984
ORD-001419,CUST-0590,2024-12-24,cancelled,paid,1846.01,ADDR-00900,PM-00881
ORD-001420,CUST-0895,2025-03-26,delivered,pending,872.97,ADDR-01427,PM-00940
ORD-001421,CUST-0705,2023-10-29,shipped,paid,2096.32,ADDR-00998,PM-00834
ORD-001422,CUST-0449,2023-02-05,shipped,failed,2998.57,ADDR-00639,PM-00505
ORD-001423,CUST-0495,2023-05-10,delivered,refunded,4486.94,ADDR-00111,PM-00580
ORD-001424,CUST-0670,2023-02-15,shipped,refunded,802.51,ADDR-01271,PM-00044
ORD-001425,CUST-0815,2024-12-20,delivered,paid,566.41,ADDR-01359,PM-00379
ORD-001426,CUST-0719,2024-09-30,cancelled,pending,709.98,ADDR-00192,PM-00277
ORD-001427,CUST-0730,2024-03-18,cancelled,refunded,5432.11,ADDR-00892,PM-00832
ORD-001428,CUST-0668,2023-04-27,cancelled,failed,3980.29,ADDR-00454,PM-00686
ORD-001429,CUST-0936,2023-03-17,cancelled,paid,7131.80,ADDR-00749,PM-01135
ORD-001430,CUST-0229,2024-01-23,cancelled,refunded,966.20,ADDR-00608,PM-00731
ORD-001431,CUST-0323,2023-05-03,processing,refunded,2320.73,ADDR-00023,PM-00713
ORD-001432,CUST-0383,2023-02-06,returned,refunded,2529.86,ADDR-01089,PM-01010
ORD-001433,CUST-0690,2024-08-23,returned,refunded,9930.94,ADDR-01344,PM-00355
ORD-001434,CUST-0442,2023-01-26,processing,refunded,841.94,ADDR-01328,PM-00384
ORD-001435,CUST-0495,2025-03-30,returned,refunded,1234.39,ADDR-01423,PM-00744
ORD-001436,CUST-0534,2023-09-14,returned,failed,5197.89,ADDR-00447,PM-00138
ORD-001437,CUST-0343,2024-06-26,processing,paid,512.36,ADDR-01279,PM-01009
ORD-001438,CUST-0276,2024-03-02,processing,refunded,592.05,ADDR-00568,PM-00772
ORD-001439,CUST-0255,2023-06-04,shipped,pending,4888.74,ADDR-01383,PM-00536
ORD-001440,CUST-0541,2024-12-08,processing,pending,858.76,ADDR-01194,PM-00907
ORD-001441,CUST-0793,2025-05-10,returned,failed,3087.77,ADDR-00505,PM-00917
ORD-001442,CUST-0916,2024-02-16,returned,paid,517.14,ADDR-00999,PM-00512
ORD-001443,CUST-0332,2024-06-11,returned,paid,173.44,ADDR-00676,PM-01041
ORD-001444,CUST-0222,2023-10-17,processing,failed,6403.03,ADDR-00069,PM-01133
ORD-001445,CUST-0657,2024-06-14,cancelled,paid,6715.58,ADDR-01300,PM-00378
ORD-001446,CUST-0912,2023-05-21,processing,pending,8638.12,ADDR-00596,PM-00881
ORD-001447,CUST-0742,2025-01-14,delivered,pending,809.47,ADDR-00813,PM-00326
ORD-001448,CUST-0844,2024-07-27,delivered,failed,4595.58,ADDR-01227,PM-00154
ORD-001449,CUST-0081,2025-01-11,delivered,refunded,7222.81,ADDR-00757,PM-00855
ORD-001450,CUST-0882,2025-07-30,returned,paid,2562.58,ADDR-00433,PM-00047
ORD-001451,CUST-0059,2023-11-07,shipped,refunded,910.60,ADDR-00596,PM-00206
ORD-001452,CUST-0148,2025-06-15,returned,failed,4178.28,ADDR-00390,PM-00267
ORD-001453,CUST-0278,2025-07-03,returned,refunded,4037.03,ADDR-00790,PM-00522
ORD-001454,CUST-0223,2024-11-16,returned,failed,1632.68,ADDR-00744,PM-01004
ORD-001455,CUST-0764,2023-01-14,delivered,pending,1011.37,ADDR-01181,PM-00503
ORD-001456,CUST-0378,2023-10-05,delivered,pending,5595.62,ADDR-01384,PM-00971
ORD-001457,CUST-0177,2023-01-16,cancelled,refunded,4691.59,ADDR-00764,PM-00781
ORD-001458,CUST-0146,2025-09-01,cancelled,refunded,5701.25,ADDR-01410,PM-00335
ORD-001459,CUST-0826,2023-06-28,cancelled,failed,5462.39,ADDR-00473,PM-00521
ORD-001460,CUST-0721,2025-02-09,delivered,failed,2472.12,ADDR-01301,PM-00964
ORD-001461,CUST-0882,2024-04-10,cancelled,paid,352.87,ADDR-01389,PM-00055
ORD-001462,CUST-0937,2023-01-19,shipped,refunded,152.38,ADDR-01353,PM-01171
ORD-001463,CUST-0683,2023-08-07,delivered,paid,2152.88,ADDR-01316,PM-00578
ORD-001464,CUST-0245,2025-01-23,processing,refunded,11574.01,ADDR-01358,PM-00875
ORD-001465,CUST-0264,2024-04-26,cancelled,pending,671.59,ADDR-00106,PM-00200
ORD-001466,CUST-0565,2023-08-24,returned,failed,6725.69,ADDR-00506,PM-00960
ORD-001467,CUST-0729,2024-05-02,returned,failed,1168.13,ADDR-01320,PM-00455
ORD-001468,CUST-0333,2023-08-05,returned,pending,3259.76,ADDR-01262,PM-00266
ORD-001469,CUST-0505,2024-05-03,cancelled,pending,1546.14,ADDR-00934,PM-00935
ORD-001470,CUST-0110,2024-11-05,returned,failed,2834.03,ADDR-00383,PM-00191
ORD-001471,CUST-0443,2023-02-05,shipped,refunded,1859.71,ADDR-00389,PM-01088
ORD-001472,CUST-0548,2024-05-15,returned,failed,5799.70,ADDR-00362,PM-00033
ORD-001473,CUST-0641,2024-12-09,returned,pending,7963.40,ADDR-00755,PM-01031
ORD-001474,CUST-0393,2024-08-13,shipped,pending,499.66,ADDR-01078,PM-00698
ORD-001475,CUST-0997,2025-08-14,delivered,failed,8119.94,ADDR-00835,PM-00167
ORD-001476,CUST-0538,2024-11-11,processing,refunded,6631.49,ADDR-00441,PM-00849
ORD-001477,CUST-0736,2023-10-25,delivered,pending,3383.15,ADDR-01443,PM-00133
ORD-001478,CUST-0178,2023-08-24,delivered,paid,3599.23,ADDR-00179,PM-00576
ORD-001479,CUST-0141,2024-02-15,shipped,refunded,4506.69,ADDR-00724,PM-00599
ORD-001480,CUST-0584,2023-03-29,cancelled,pending,736.30,ADDR-00277,PM-00042
ORD-001481,CUST-0031,2023-04-10,delivered,pending,2163.79,ADDR-01034,PM-00836
ORD-001482,CUST-0330,2024-05-15,delivered,failed,3696.63,ADDR-00221,PM-00519
ORD-001483,CUST-0804,2024-11-17,processing,paid,6412.30,ADDR-00004,PM-00544
ORD-001484,CUST-0280,2023-06-10,shipped,refunded,6883.98,ADDR-01380,PM-00601
ORD-001485,CUST-0132,2024-09-26,delivered,pending,5437.57,ADDR-00092,PM-00708
ORD-001486,CUST-0761,2023-12-06,processing,pending,5012.67,ADDR-01337,PM-00445
