order_item_id,order_id,product_id,quantity,subtotal
OI-0002019,ORD-001165,PROD-0319,3,131.10
OI-0002020,ORD-001165,PROD-0214,1,718.59
OI-0002021,ORD-001165,PROD-0118,3,1259.73
OI-0002022,ORD-001165,PROD-0140,1,106.79
OI-0002023,ORD-001166,PROD-0015,1,987.05
OI-0002024,ORD-001167,PROD-0070,2,2075.12
OI-0002025,ORD-001168,PROD-0410,1,1156.72
OI-0002026,ORD-001169,PROD-0079,2,1612.80
OI-0002027,ORD-001170,PROD-0203,2,1800.14
OI-0002028,ORD-001170,PROD-0348,1,1120.83
OI-0002029,ORD-001170,PROD-0150,1,1105.83
OI-0002030,ORD-001171,PROD-0282,5,1727.45
OI-0002031,ORD-001172,PROD-0460,2,1628.12
OI-0002032,ORD-001172,PROD-0051,4,2787.24
OI-0002033,ORD-001173,PROD-0336,5,1522.35
OI-0002034,ORD-001173,PROD-0328,1,1182.23
OI-0002035,ORD-001174,PROD-0272,2,806.74
OI-0002036,ORD-001174,PROD-0132,2,1785.48
OI-0002037,ORD-001174,PROD-0402,5,394.00
OI-0002038,ORD-001175,PROD-0156,4,4652.08
OI-0002039,ORD-001175,PROD-0317,1,1143.58
OI-0002040,ORD-001176,PROD-0273,2,1679.36
OI-0002041,ORD-001177,PROD-0376,5,5728.80
OI-0002042,ORD-001177,PROD-0005,5,4558.85
OI-0002043,ORD-001178,PROD-0195,1,755.76
OI-0002044,ORD-001179,PROD-0072,3,1268.52
OI-0002045,ORD-001179,PROD-0096,4,4034.56
OI-0002046,ORD-001180,PROD-0224,4,1559.68
OI-0002047,ORD-001181,PROD-0014,1,670.55
OI-0002048,ORD-001182,PROD-0240,5,4483.00
OI-0002049,ORD-001182,PROD-0211,2,1072.82
OI-0002050,ORD-001182,PROD-0488,5,5488.55
OI-0002051,ORD-001182,PROD-0004,2,1312.42
OI-0002052,ORD-001183,PROD-0120,1,1070.43
OI-0002053,ORD-001184,PROD-0477,3,1558.77
OI-0002054,ORD-001184,PROD-0107,1,167.16
OI-0002055,ORD-001185,PROD-0039,1,809.67
OI-0002056,ORD-001186,PROD-0164,2,42.68
OI-0002057,ORD-001187,PROD-0259,3,1624.32
OI-0002058,ORD-001187,PROD-0224,4,1559.68
OI-0002059,ORD-001188,PROD-0338,3,628.74
OI-0002060,ORD-001189,PROD-0004,1,656.21
OI-0002061,ORD-001189,PROD-0255,2,282.52
OI-0002062,ORD-001190,PROD-0290,1,500.80
OI-0002063,ORD-001190,PROD-0061,5,1525.45
OI-0002064,ORD-001191,PROD-0099,3,2547.51
OI-0002065,ORD-001192,PROD-0092,3,1680.42
OI-0002066,ORD-001193,PROD-0244,1,617.25
OI-0002067,ORD-001193,PROD-0369,1,170.01
OI-0002068,ORD-001193,PROD-0236,1,1169.58
OI-0002069,ORD-001194,PROD-0285,4,2423.88
OI-0002070,ORD-001194,PROD-0488,2,2195.42
OI-0002071,ORD-001194,PROD-0323,1,261.41
OI-0002072,ORD-001195,PROD-0153,5,5772.40
OI-0002073,ORD-001196,PROD-0052,3,1889.19
OI-0002074,ORD-001196,PROD-0421,3,2948.91
OI-0002075,ORD-001196,PROD-0358,4,3430.96
OI-0002076,ORD-001197,PROD-0174,2,2372.30
OI-0002077,ORD-001197,PROD-0138,5,5647.85
OI-0002078,ORD-001198,PROD-0231,4,1801.24
OI-0002079,ORD-001198,PROD-0157,3,3089.97
OI-0002080,ORD-001199,PROD-0285,1,605.97
OI-0002081,ORD-001199,PROD-0129,3,2495.07
OI-0002082,ORD-001200,PROD-0166,2,1226.20
OI-0002083,ORD-001200,PROD-0374,2,1694.92
OI-0002084,ORD-001201,PROD-0285,4,2423.88
OI-0002085,ORD-001201,PROD-0402,2,157.60
OI-0002086,ORD-001202,PROD-0372,3,2202.12
OI-0002087,ORD-001203,PROD-0418,5,5236.45
OI-0002088,ORD-001204,PROD-0197,3,2694.72
OI-0002089,ORD-001205,PROD-0371,4,3250.64
OI-0002090,ORD-001206,PROD-0233,4,265.92
OI-0002091,ORD-001207,PROD-0439,3,839.61
OI-0002092,ORD-001207,PROD-0459,1,1115.01
OI-0002093,ORD-001207,PROD-0481,4,975.04
OI-0002094,ORD-001208,PROD-0400,1,991.60
OI-0002095,ORD-001209,PROD-0131,3,986.25
OI-0002096,ORD-001209,PROD-0091,4,4252.52
OI-0002097,ORD-001210,PROD-0236,1,1169.58
OI-0002098,ORD-001211,PROD-0447,3,1992.63
OI-0002099,ORD-001212,PROD-0136,3,2515.23
OI-0002100,ORD-001212,PROD-0291,3,819.96
OI-0002101,ORD-001212,PROD-0245,3,1759.59
OI-0002102,ORD-001213,PROD-0259,1,541.44
OI-0002103,ORD-001214,PROD-0252,5,2774.10
OI-0002104,ORD-001215,PROD-0089,3,1647.66
OI-0002105,ORD-001215,PROD-0226,2,1456.98
OI-0002106,ORD-001215,PROD-0166,2,1226.20
OI-0002107,ORD-001215,PROD-0334,5,5466.50
OI-0002108,ORD-001216,PROD-0032,4,3427.88
OI-0002109,ORD-001216,PROD-0162,1,161.56
OI-0002110,ORD-001216,PROD-0134,3,3530.13
OI-0002111,ORD-001217,PROD-0091,2,2126.26
OI-0002112,ORD-001217,PROD-0025,3,1084.92
OI-0002113,ORD-001217,PROD-0491,4,2461.04
OI-0002114,ORD-001218,PROD-0258,1,1141.79
OI-0002115,ORD-001219,PROD-0423,4,3012.24
OI-0002116,ORD-001219,PROD-0482,2,2287.68
OI-0002117,ORD-001220,PROD-0216,5,1988.15
OI-0002118,ORD-001221,PROD-0311,1,599.54
OI-0002119,ORD-001221,PROD-0452,2,1572.42
OI-0002120,ORD-001221,PROD-0410,1,1156.72
OI-0002121,ORD-001222,PROD-0435,3,952.71
OI-0002122,ORD-001223,PROD-0072,2,845.68
OI-0002123,ORD-001224,PROD-0476,5,2010.00
OI-0002124,ORD-001225,PROD-0089,1,549.22
OI-0002125,ORD-001226,PROD-0237,5,3663.75
OI-0002126,ORD-001227,PROD-0477,1,519.59
OI-0002127,ORD-001228,PROD-0329,4,2668.24
OI-0002128,ORD-001229,PROD-0087,5,4915.10
OI-0002129,ORD-001229,PROD-0361,3,2555.82
OI-0002130,ORD-001230,PROD-0358,4,3430.96
OI-0002131,ORD-001230,PROD-0110,4,1091.80
OI-0002132,ORD-001231,PROD-0245,5,2932.65
OI-0002133,ORD-001232,PROD-0241,3,1132.23
OI-0002134,ORD-001233,PROD-0275,1,1196.61
OI-0002135,ORD-001233,PROD-0163,1,1167.91
OI-0002136,ORD-001234,PROD-0223,1,514.40
OI-0002137,ORD-001234,PROD-0448,2,50.98
OI-0002138,ORD-001234,PROD-0272,3,1210.11
OI-0002139,ORD-001234,PROD-0393,5,5890.55
OI-0002140,ORD-001235,PROD-0215,2,500.44
OI-0002141,ORD-001235,PROD-0183,3,1066.71
OI-0002142,ORD-001235,PROD-0347,4,4150.72
OI-0002143,ORD-001236,PROD-0046,5,4187.15
OI-0002144,ORD-001237,PROD-0270,1,948.13
OI-0002145,ORD-001237,PROD-0449,2,2204.14
OI-0002146,ORD-001237,PROD-0438,3,3366.12
OI-0002147,ORD-001238,PROD-0192,2,2186.38
OI-0002148,ORD-001239,PROD-0229,4,2059.92
OI-0002149,ORD-001240,PROD-0130,5,2078.95
OI-0002150,ORD-001240,PROD-0416,3,130.50
OI-0002151,ORD-001240,PROD-0373,2,2260.16
OI-0002152,ORD-001241,PROD-0433,1,1097.76
OI-0002153,ORD-001241,PROD-0043,4,4651.80
OI-0002154,ORD-001242,PROD-0289,4,458.40
OI-0002155,ORD-001242,PROD-0168,2,2075.02
OI-0002156,ORD-001243,PROD-0289,5,573.00
OI-0002157,ORD-001243,PROD-0028,2,582.30
OI-0002158,ORD-001243,PROD-0031,2,1021.30
OI-0002159,ORD-001243,PROD-0341,5,3000.80
OI-0002160,ORD-001244,PROD-0176,5,620.80
OI-0002161,ORD-001244,PROD-0366,1,294.42
OI-0002162,ORD-001245,PROD-0356,5,2378.55
OI-0002163,ORD-001246,PROD-0315,3,2219.25
OI-0002164,ORD-001247,PROD-0182,2,1070.40
OI-0002165,ORD-001248,PROD-0307,4,2483.52
OI-0002166,ORD-001249,PROD-0309,2,803.30
OI-0002167,ORD-001249,PROD-0338,2,419.16
OI-0002168,ORD-001249,PROD-0355,5,1696.35
OI-0002169,ORD-001250,PROD-0413,4,4698.32
OI-0002170,ORD-001250,PROD-0025,2,723.28
OI-0002171,ORD-001250,PROD-0104,2,662.32
OI-0002172,ORD-001251,PROD-0128,4,3422.60
OI-0002173,ORD-001251,PROD-0335,4,794.20
OI-0002174,ORD-001252,PROD-0284,5,5684.10
OI-0002175,ORD-001253,PROD-0249,4,364.52
OI-0002176,ORD-001253,PROD-0256,4,4600.32
OI-0002177,ORD-001253,PROD-0401,4,2531.92
OI-0002178,ORD-001254,PROD-0153,3,3463.44
OI-0002179,ORD-001255,PROD-0357,3,728.61
OI-0002180,ORD-001255,PROD-0104,3,993.48
OI-0002181,ORD-001255,PROD-0396,1,146.28
OI-0002182,ORD-001256,PROD-0121,1,1158.74
OI-0002183,ORD-001257,PROD-0485,1,510.64
OI-0002184,ORD-001258,PROD-0383,1,1156.88
OI-0002185,ORD-001259,PROD-0217,1,1185.10
OI-0002186,ORD-001259,PROD-0198,4,2557.48
OI-0002187,ORD-001259,PROD-0145,1,493.18
OI-0002188,ORD-001260,PROD-0055,4,1038.88
OI-0002189,ORD-001261,PROD-0450,5,4895.90
OI-0002190,ORD-001262,PROD-0423,4,3012.24
OI-0002191,ORD-001262,PROD-0471,2,999.00
OI-0002192,ORD-001263,PROD-0233,4,265.92
OI-0002193,ORD-001263,PROD-0394,1,286.45
OI-0002194,ORD-001264,PROD-0044,5,2901.10
OI-0002195,ORD-001264,PROD-0343,5,969.55
OI-0002196,ORD-001265,PROD-0171,5,2011.35
OI-0002197,ORD-001265,PROD-0299,1,798.92
OI-0002198,ORD-001266,PROD-0222,3,1884.39
OI-0002199,ORD-001266,PROD-0393,3,3534.33
OI-0002200,ORD-001266,PROD-0074,2,1543.14
OI-0002201,ORD-001266,PROD-0423,5,3765.30
OI-0002202,ORD-001267,PROD-0450,5,4895.90
OI-0002203,ORD-001267,PROD-0193,4,3838.56
OI-0002204,ORD-001267,PROD-0276,3,1312.14
OI-0002205,ORD-001267,PROD-0170,3,3596.07
OI-0002206,ORD-001268,PROD-0064,3,3255.57
OI-0002207,ORD-001268,PROD-0193,4,3838.56
OI-0002208,ORD-001269,PROD-0329,3,2001.18
OI-0002209,ORD-001270,PROD-0237,4,2931.00
OI-0002210,ORD-001270,PROD-0461,1,870.38
OI-0002211,ORD-001271,PROD-0051,2,1393.62
OI-0002212,ORD-001272,PROD-0138,3,3388.71
OI-0002213,ORD-001273,PROD-0365,2,1513.38
OI-0002214,ORD-001273,PROD-0446,2,2242.02
OI-0002215,ORD-001274,PROD-0217,4,4740.40
OI-0002216,ORD-001274,PROD-0267,5,5894.75
OI-0002217,ORD-001275,PROD-0213,4,4556.28
OI-0002218,ORD-001276,PROD-0479,2,2325.26
OI-0002219,ORD-001277,PROD-0357,4,971.48
OI-0002220,ORD-001278,PROD-0097,2,666.28
OI-0002221,ORD-001279,PROD-0035,5,427.70
OI-0002222,ORD-001279,PROD-0066,1,1079.21
OI-0002223,ORD-001280,PROD-0359,4,688.16
OI-0002224,ORD-001280,PROD-0297,4,2872.40
OI-0002225,ORD-001280,PROD-0284,3,3410.46
OI-0002226,ORD-001281,PROD-0477,2,1039.18
OI-0002227,ORD-001281,PROD-0030,3,2380.20
OI-0002228,ORD-001282,PROD-0094,2,1474.24
OI-0002229,ORD-001282,PROD-0391,3,2050.50
OI-0002230,ORD-001282,PROD-0417,5,1256.35
OI-0002231,ORD-001283,PROD-0145,4,1972.72
OI-0002232,ORD-001284,PROD-0056,5,2232.90
OI-0002233,ORD-001285,PROD-0186,3,2301.90
OI-0002234,ORD-001285,PROD-0116,4,2850.24
OI-0002235,ORD-001285,PROD-0003,4,1132.12
OI-0002236,ORD-001286,PROD-0106,3,3266.34
OI-0002237,ORD-001287,PROD-0034,1,279.99
OI-0002238,ORD-001288,PROD-0112,2,1141.82
OI-0002239,ORD-001289,PROD-0407,3,796.17
OI-0002240,ORD-001290,PROD-0354,2,876.44
OI-0002241,ORD-001290,PROD-0007,2,1452.90
OI-0002242,ORD-001291,PROD-0339,1,54.23
OI-0002243,ORD-001291,PROD-0288,3,2750.76
OI-0002244,ORD-001291,PROD-0103,1,898.28
OI-0002245,ORD-001291,PROD-0364,1,696.28
OI-0002246,ORD-001292,PROD-0016,2,2104.52
OI-0002247,ORD-001292,PROD-0327,4,4452.60
OI-0002248,ORD-001293,PROD-0333,2,1327.62
OI-0002249,ORD-001293,PROD-0082,4,2029.72
OI-0002250,ORD-001294,PROD-0351,4,2385.60
OI-0002251,ORD-001295,PROD-0112,3,1712.73
OI-0002252,ORD-001296,PROD-0065,4,2074.40
OI-0002253,ORD-001296,PROD-0488,3,3293.13
OI-0002254,ORD-001297,PROD-0207,5,718.80
OI-0002255,ORD-001298,PROD-0146,5,4249.05
OI-0002256,ORD-001299,PROD-0258,2,2283.58
OI-0002257,ORD-001300,PROD-0227,4,4215.44
OI-0002258,ORD-001300,PROD-0212,3,3247.59
OI-0002259,ORD-001301,PROD-0178,2,1665.56
OI-0002260,ORD-001302,PROD-0337,3,2217.72
OI-0002261,ORD-001302,PROD-0363,5,3784.85
OI-0002262,ORD-001303,PROD-0152,2,2135.72
OI-0002263,ORD-001303,PROD-0344,3,1135.62
OI-0002264,ORD-001304,PROD-0122,5,2802.60
OI-0002265,ORD-001304,PROD-0275,4,4786.44
OI-0002266,ORD-001305,PROD-0369,4,680.04
OI-0002267,ORD-001305,PROD-0382,4,3140.84
OI-0002268,ORD-001306,PROD-0008,1,99.17
OI-0002269,ORD-001307,PROD-0288,3,2750.76
OI-0002270,ORD-001308,PROD-0225,2,1320.58
OI-0002271,ORD-001308,PROD-0001,2,1782.30
OI-0002272,ORD-001308,PROD-0015,2,1974.10
OI-0002273,ORD-001308,PROD-0475,2,1429.20
OI-0002274,ORD-001309,PROD-0203,4,3600.28
OI-0002275,ORD-001309,PROD-0220,2,161.90
OI-0002276,ORD-001310,PROD-0258,2,2283.58
OI-0002277,ORD-001310,PROD-0459,4,4460.04
OI-0002278,ORD-001311,PROD-0338,3,628.74
OI-0002279,ORD-001312,PROD-0134,4,4706.84
OI-0002280,ORD-001313,PROD-0003,5,1415.15
OI-0002281,ORD-001313,PROD-0485,3,1531.92
OI-0002282,ORD-001314,PROD-0265,5,5456.55
OI-0002283,ORD-001314,PROD-0220,5,404.75
OI-0002284,ORD-001315,PROD-0411,2,907.80
OI-0002285,ORD-001315,PROD-0217,4,4740.40
OI-0002286,ORD-001315,PROD-0066,3,3237.63
OI-0002287,ORD-001315,PROD-0140,4,427.16
OI-0002288,ORD-001316,PROD-0435,1,317.57
OI-0002289,ORD-001317,PROD-0470,5,581.05
OI-0002290,ORD-001318,PROD-0164,3,64.02
OI-0002291,ORD-001318,PROD-0201,4,3243.68
OI-0002292,ORD-001319,PROD-0386,5,4733.05
OI-0002293,ORD-001319,PROD-0119,5,100.60
OI-0002294,ORD-001319,PROD-0326,1,662.25
OI-0002295,ORD-001320,PROD-0295,4,2043.16
OI-0002296,ORD-001321,PROD-0065,5,2593.00
OI-0002297,ORD-001322,PROD-0495,5,3138.65
OI-0002298,ORD-001323,PROD-0339,5,271.15
OI-0002299,ORD-001324,PROD-0117,2,2042.20
OI-0002300,ORD-001324,PROD-0127,5,4327.45
OI-0002301,ORD-001325,PROD-0324,4,668.80
OI-0002302,ORD-001326,PROD-0426,3,3089.28
OI-0002303,ORD-001326,PROD-0009,2,1389.88
OI-0002304,ORD-001327,PROD-0343,2,387.82
OI-0002305,ORD-001328,PROD-0292,2,1901.40
OI-0002306,ORD-001328,PROD-0325,5,4867.80
OI-0002307,ORD-001329,PROD-0086,1,792.33
OI-0002308,ORD-001330,PROD-0115,1,693.08
OI-0002309,ORD-001331,PROD-0208,4,3224.92
OI-0002310,ORD-001331,PROD-0253,1,295.76
OI-0002311,ORD-001331,PROD-0304,2,1954.28
OI-0002312,ORD-001332,PROD-0080,5,1900.65
OI-0002313,ORD-001333,PROD-0386,2,1893.22
OI-0002314,ORD-001333,PROD-0122,1,560.52
OI-0002315,ORD-001334,PROD-0447,2,1328.42
OI-0002316,ORD-001335,PROD-0239,1,681.75
OI-0002317,ORD-001335,PROD-0097,4,1332.56
OI-0002318,ORD-001336,PROD-0382,3,2355.63
OI-0002319,ORD-001337,PROD-0153,5,5772.40
OI-0002320,ORD-001337,PROD-0273,2,1679.36
OI-0002321,ORD-001337,PROD-0439,3,839.61
OI-0002322,ORD-001337,PROD-0072,4,1691.36
OI-0002323,ORD-001338,PROD-0188,1,362.49
OI-0002324,ORD-001338,PROD-0391,1,683.50
OI-0002325,ORD-001338,PROD-0420,1,979.86
OI-0002326,ORD-001339,PROD-0236,4,4678.32
OI-0002327,ORD-001340,PROD-0434,5,1946.65
OI-0002328,ORD-001340,PROD-0005,5,4558.85
OI-0002329,ORD-001341,PROD-0166,1,613.10
OI-0002330,ORD-001342,PROD-0154,3,2959.80
OI-0002331,ORD-001342,PROD-0193,2,1919.28
OI-0002332,ORD-001342,PROD-0353,2,1835.62
OI-0002333,ORD-001343,PROD-0454,3,1806.99
OI-0002334,ORD-001343,PROD-0071,3,1386.42
OI-0002335,ORD-001344,PROD-0437,5,298.15
OI-0002336,ORD-001344,PROD-0481,2,487.52
OI-0002337,ORD-001345,PROD-0379,2,1481.46
OI-0002338,ORD-001345,PROD-0238,1,844.73
OI-0002339,ORD-001345,PROD-0194,1,304.50
OI-0002340,ORD-001345,PROD-0341,5,3000.80
OI-0002341,ORD-001346,PROD-0129,4,3326.76
OI-0002342,ORD-001346,PROD-0214,2,1437.18
OI-0002343,ORD-001346,PROD-0488,2,2195.42
OI-0002344,ORD-001346,PROD-0324,4,668.80
OI-0002345,ORD-001347,PROD-0386,2,1893.22
OI-0002346,ORD-001347,PROD-0212,5,5412.65
OI-0002347,ORD-001348,PROD-0047,2,379.96
OI-0002348,ORD-001348,PROD-0478,2,776.38
OI-0002349,ORD-001348,PROD-0072,5,2114.20
OI-0002350,ORD-001348,PROD-0386,1,946.61
OI-0002351,ORD-001349,PROD-0129,1,831.69
OI-0002352,ORD-001349,PROD-0467,5,4444.45
OI-0002353,ORD-001350,PROD-0460,5,4070.30
OI-0002354,ORD-001351,PROD-0178,4,3331.12
OI-0002355,ORD-001351,PROD-0116,1,712.56
OI-0002356,ORD-001351,PROD-0104,2,662.32
OI-0002357,ORD-001352,PROD-0005,3,2735.31
OI-0002358,ORD-001352,PROD-0229,5,2574.90
OI-0002359,ORD-001352,PROD-0417,5,1256.35
OI-0002360,ORD-001353,PROD-0335,2,397.10
OI-0002361,ORD-001353,PROD-0048,2,155.68
OI-0002362,ORD-001354,PROD-0277,4,2344.36
OI-0002363,ORD-001355,PROD-0351,5,2982.00
OI-0002364,ORD-001356,PROD-0186,5,3836.50
OI-0002365,ORD-001357,PROD-0040,4,3846.84
OI-0002366,ORD-001358,PROD-0081,4,3207.76
OI-0002367,ORD-001359,PROD-0026,5,990.25
OI-0002368,ORD-001360,PROD-0222,2,1256.26
OI-0002369,ORD-001360,PROD-0131,2,657.50
OI-0002370,ORD-001361,PROD-0121,4,4634.96
OI-0002371,ORD-001362,PROD-0149,1,90.33
OI-0002372,ORD-001363,PROD-0181,1,897.39
OI-0002373,ORD-001363,PROD-0392,1,993.25
OI-0002374,ORD-001363,PROD-0325,1,973.56
OI-0002375,ORD-001364,PROD-0379,1,740.73
OI-0002376,ORD-001364,PROD-0094,4,2948.48
OI-0002377,ORD-001365,PROD-0314,3,1542.63
OI-0002378,ORD-001366,PROD-0069,3,658.02
OI-0002379,ORD-001366,PROD-0143,1,1152.33
OI-0002380,ORD-001366,PROD-0494,1,998.42
OI-0002381,ORD-001367,PROD-0114,2,1868.92
OI-0002382,ORD-001367,PROD-0466,1,92.84
OI-0002383,ORD-001367,PROD-0221,3,1821.27
OI-0002384,ORD-001368,PROD-0178,3,2498.34
OI-0002385,ORD-001368,PROD-0381,3,2457.06
OI-0002386,ORD-001369,PROD-0388,2,2373.94
OI-0002387,ORD-001369,PROD-0316,5,4035.30
OI-0002388,ORD-001370,PROD-0223,4,2057.60
OI-0002389,ORD-001370,PROD-0049,3,579.39
OI-0002390,ORD-001370,PROD-0277,3,1758.27
OI-0002391,ORD-001371,PROD-0295,3,1532.37
OI-0002392,ORD-001372,PROD-0150,5,5529.15
OI-0002393,ORD-001372,PROD-0092,2,1120.28
OI-0002394,ORD-001373,PROD-0301,3,171.06
OI-0002395,ORD-001374,PROD-0221,2,1214.18
OI-0002396,ORD-001375,PROD-0070,3,3112.68
OI-0002397,ORD-001375,PROD-0384,5,3922.50
OI-0002398,ORD-001375,PROD-0033,2,1089.06
OI-0002399,ORD-001375,PROD-0455,5,5371.40
OI-0002400,ORD-001376,PROD-0308,4,3112.20
OI-0002401,ORD-001377,PROD-0389,2,1128.56
OI-0002402,ORD-001378,PROD-0080,5,1900.65
OI-0002403,ORD-001378,PROD-0388,3,3560.91
OI-0002404,ORD-001379,PROD-0421,1,982.97
OI-0002405,ORD-001379,PROD-0148,5,710.80
OI-0002406,ORD-001380,PROD-0171,1,402.27
OI-0002407,ORD-001380,PROD-0387,3,48.21
OI-0002408,ORD-001380,PROD-0480,5,1972.15
OI-0002409,ORD-001381,PROD-0467,2,1777.78
OI-0002410,ORD-001381,PROD-0239,4,2727.00
OI-0002411,ORD-001382,PROD-0294,2,55.42
OI-0002412,ORD-001383,PROD-0006,1,1148.87
OI-0002413,ORD-001383,PROD-0103,3,2694.84
OI-0002414,ORD-001383,PROD-0183,4,1422.28
OI-0002415,ORD-001384,PROD-0246,3,42.57
OI-0002416,ORD-001384,PROD-0400,3,2974.80
OI-0002417,ORD-001385,PROD-0374,1,847.46
OI-0002418,ORD-001386,PROD-0055,5,1298.60
OI-0002419,ORD-001387,PROD-0440,2,816.78
OI-0002420,ORD-001388,PROD-0127,3,2596.47
OI-0002421,ORD-001389,PROD-0354,4,1752.88
OI-0002422,ORD-001390,PROD-0205,4,1078.12
OI-0002423,ORD-001391,PROD-0174,2,2372.30
OI-0002424,ORD-001392,PROD-0490,5,2006.30
OI-0002425,ORD-001393,PROD-0335,5,992.75
OI-0002426,ORD-001394,PROD-0016,1,1052.26
OI-0002427,ORD-001394,PROD-0044,3,1740.66
OI-0002428,ORD-001395,PROD-0104,4,1324.64
OI-0002429,ORD-001395,PROD-0439,4,1119.48
OI-0002430,ORD-001396,PROD-0035,5,427.70
OI-0002431,ORD-001397,PROD-0120,5,5352.15
OI-0002432,ORD-001397,PROD-0198,1,639.37
OI-0002433,ORD-001397,PROD-0400,1,991.60
OI-0002434,ORD-001398,PROD-0460,4,3256.24
OI-0002435,ORD-001399,PROD-0011,3,2293.92
OI-0002436,ORD-001399,PROD-0415,1,418.66
OI-0002437,ORD-001399,PROD-0362,4,543.92
OI-0002438,ORD-001400,PROD-0366,2,588.84
OI-0002439,ORD-001401,PROD-0347,4,4150.72
OI-0002440,ORD-001401,PROD-0488,5,5488.55
OI-0002441,ORD-001401,PROD-0302,1,947.28
OI-0002442,ORD-001402,PROD-0036,1,804.43
OI-0002443,ORD-001403,PROD-0468,1,435.10
OI-0002444,ORD-001404,PROD-0074,5,3857.85
OI-0002445,ORD-001404,PROD-0431,1,672.83
OI-0002446,ORD-001405,PROD-0490,5,2006.30
OI-0002447,ORD-001406,PROD-0287,3,3364.44
OI-0002448,ORD-001406,PROD-0449,3,3306.21
OI-0002449,ORD-001407,PROD-0105,1,870.40
OI-0002450,ORD-001407,PROD-0272,3,1210.11
OI-0002451,ORD-001407,PROD-0189,5,1215.30
OI-0002452,ORD-001408,PROD-0364,1,696.28
OI-0002453,ORD-001409,PROD-0190,4,1735.84
OI-0002454,ORD-001409,PROD-0024,2,639.50
OI-0002455,ORD-001410,PROD-0311,4,2398.16
OI-0002456,ORD-001411,PROD-0170,3,3596.07
OI-0002457,ORD-001411,PROD-0079,4,3225.60
OI-0002458,ORD-001412,PROD-0192,1,1093.19
OI-0002459,ORD-001412,PROD-0409,5,1740.35
OI-0002460,ORD-001412,PROD-0246,2,28.38
OI-0002461,ORD-001413,PROD-0428,4,1598.64
OI-0002462,ORD-001413,PROD-0429,5,4354.40
OI-0002463,ORD-001414,PROD-0166,2,1226.20
OI-0002464,ORD-001414,PROD-0499,5,3787.80
OI-0002465,ORD-001414,PROD-0382,2,1570.42
OI-0002466,ORD-001415,PROD-0286,3,511.17
OI-0002467,ORD-001416,PROD-0132,1,892.74
OI-0002468,ORD-001416,PROD-0494,2,1996.84
OI-0002469,ORD-001417,PROD-0051,4,2787.24
OI-0002470,ORD-001418,PROD-0001,4,3564.60
OI-0002471,ORD-001418,PROD-0057,2,2361.40
OI-0002472,ORD-001419,PROD-0491,3,1845.78
OI-0002473,ORD-001420,PROD-0369,5,850.05
OI-0002474,ORD-001421,PROD-0070,2,2075.12
OI-0002475,ORD-001422,PROD-0203,2,1800.14
OI-0002476,ORD-001422,PROD-0295,1,510.79
OI-0002477,ORD-001422,PROD-0164,5,106.70
OI-0002478,ORD-001422,PROD-0159,4,574.12
OI-0002479,ORD-001423,PROD-0240,5,4483.00
OI-0002480,ORD-001424,PROD-0465,1,794.50
OI-0002481,ORD-001425,PROD-0034,2,559.98
OI-0002482,ORD-001426,PROD-0395,1,689.59
OI-0002483,ORD-001427,PROD-0147,1,946.45
OI-0002484,ORD-001427,PROD-0167,2,1327.52
OI-0002485,ORD-001427,PROD-0377,2,837.80
OI-0002486,ORD-001427,PROD-0143,2,2304.66
OI-0002487,ORD-001428,PROD-0086,5,3961.65
OI-0002488,ORD-001429,PROD-0123,5,4988.60
OI-0002489,ORD-001429,PROD-0017,3,527.19
OI-0002490,ORD-001429,PROD-0232,2,1611.34
OI-0002491,ORD-001430,PROD-0191,2,955.98
OI-0002492,ORD-001431,PROD-0255,1,141.26
OI-0002493,ORD-001431,PROD-0187,2,2163.90
OI-0002494,ORD-001432,PROD-0137,3,2073.03
OI-0002495,ORD-001432,PROD-0048,2,155.68
OI-0002496,ORD-001432,PROD-0396,2,292.56
OI-0002497,ORD-001433,PROD-0163,5,5839.55
OI-0002498,ORD-001433,PROD-0204,5,4057.15
OI-0002499,ORD-001433,PROD-0078,4,28.08
OI-0002500,ORD-001434,PROD-0178,1,832.78
OI-0002501,ORD-001435,PROD-0300,2,1222.52
OI-0002502,ORD-001436,PROD-0089,4,2196.88
OI-0002503,ORD-001436,PROD-0411,2,907.80
OI-0002504,ORD-001436,PROD-0137,3,2073.03
OI-0002505,ORD-001437,PROD-0082,1,507.43
OI-0002506,ORD-001438,PROD-0077,4,572.80
OI-0002507,ORD-001439,PROD-0397,4,1506.48
OI-0002508,ORD-001439,PROD-0021,5,3186.45
OI-0002509,ORD-001439,PROD-0049,1,193.13
OI-0002510,ORD-001440,PROD-0286,5,851.95
OI-0002511,ORD-001441,PROD-0486,3,1930.71
OI-0002512,ORD-001441,PROD-0284,1,1136.82
OI-0002513,ORD-001442,PROD-0008,5,495.85
OI-0002514,ORD-001443,PROD-0062,3,173.04
OI-0002515,ORD-001444,PROD-0058,1,362.76
OI-0002516,ORD-001444,PROD-0174,4,4744.60
OI-0002517,ORD-001444,PROD-0486,2,1287.14
OI-0002518,ORD-001445,PROD-0399,2,902.96
OI-0002519,ORD-001445,PROD-0036,1,804.43
OI-0002520,ORD-001445,PROD-0211,4,2145.64
OI-0002521,ORD-001445,PROD-0292,3,2852.10
OI-0002522,ORD-001446,PROD-0425,4,1819.48
OI-0002523,ORD-001446,PROD-0398,3,806.73
